OIUID	Kingdom	Phylum	Class	Order	Family	Genus
ITS_Otu18679	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu18680	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu18681	Fungi	Basidiomycota	p__Basidiomycota_unclassified	p__Basidiomycota_unclassified	p__Basidiomycota_unclassified	p__Basidiomycota_unclassified
ITS_Otu18682	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu18683	Fungi	Chytridiomycota	Chytridiomycetes	Rhizophydiales	Aquamycetaceae	Aquamyces
ITS_Otu18684	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9528	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9529	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9530	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9531	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9532	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9533	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	f__Microascaceae_unclassified
ITS_Otu9534	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Pluteaceae	Pluteus
ITS_Otu9535	Fungi	Chytridiomycota	Chytridiomycetes	Spizellomycetales	Spizellomycetaceae	Spizellomyces
ITS_Otu9536	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9537	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Aspergillus
ITS_Otu9538	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Vanderwaltozyma
ITS_Otu9539	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9540	Fungi	Ascomycota	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified
ITS_Otu9541	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9542	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9543	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9544	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9545	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Aspergillus
ITS_Otu9546	Fungi	Ascomycota	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified
ITS_Otu9547	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meripilaceae	unclassified_Meripilaceae
ITS_Otu9548	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Aspergillus
ITS_Otu9549	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9550	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9551	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	unclassified_Orbiliales	unclassified_Orbiliales
ITS_Otu9552	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9553	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9554	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9555	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9556	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9557	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9558	Fungi	Ascomycota	Sordariomycetes	Microascales	Halosphaeriaceae	unclassified_Halosphaeriaceae
ITS_Otu9559	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9560	Fungi	Ascomycota	Sordariomycetes	Microascales	Microascaceae	Scedosporium
ITS_Otu9561	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9562	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9563	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9564	Fungi	Ascomycota	Sordariomycetes	c__Sordariomycetes_unclassified	c__Sordariomycetes_unclassified	c__Sordariomycetes_unclassified
ITS_Otu9565	Fungi	Ascomycota	Sordariomycetes	Sordariomycetes_order_Incertae_sedis	Magnaporthaceae	unclassified_Magnaporthaceae
ITS_Otu9566	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9567	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9568	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Coniolariella
ITS_Otu9569	Fungi	Ascomycota	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified
ITS_Otu9570	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	Ceratobasidiaceae	Ceratobasidium
ITS_Otu9571	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9572	Fungi	Basidiomycota	Tremellomycetes	Cystofilobasidiales	Cystofilobasidiaceae	Guehomyces
ITS_Otu9573	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_family_Incertae_sedis	Acremonium
ITS_Otu9574	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9575	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9576	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium
ITS_Otu9577	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9578	Fungi	Zygomycota	Zygomycota_class_Incertae_sedis	Mortierellales	Mortierellaceae	Mortierella
ITS_Otu9579	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9580	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9581	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9582	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9583	Fungi	Ascomycota	Sordariomycetes	Sordariales	Lasiosphaeriaceae	Apiosordaria
ITS_Otu9584	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	f__Agaricaceae_unclassified
ITS_Otu9585	Fungi	Zygomycota	Zygomycota_class_Incertae_sedis	Endogonales	unclassified_Endogonales	unclassified_Endogonales
ITS_Otu9586	Fungi	Chytridiomycota	Chytridiomycetes	Rhizophydiales	o__Rhizophydiales_unclassified	o__Rhizophydiales_unclassified
ITS_Otu9587	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9588	Fungi	Zygomycota	Zygomycota_class_Incertae_sedis	Mucorales	Umbelopsidaceae	Umbelopsis
ITS_Otu9589	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Meripilaceae	Physisporinus
ITS_Otu9590	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9591	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9592	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9593	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9594	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9595	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9596	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9597	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Geopora
ITS_Otu9598	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9599	Fungi	Ascomycota	Sordariomycetes	c__Sordariomycetes_unclassified	c__Sordariomycetes_unclassified	c__Sordariomycetes_unclassified
ITS_Otu9600	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9601	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9602	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Nemania
ITS_Otu9603	Fungi	Basidiomycota	p__Basidiomycota_unclassified	p__Basidiomycota_unclassified	p__Basidiomycota_unclassified	p__Basidiomycota_unclassified
ITS_Otu9604	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium
ITS_Otu9605	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9606	Fungi	Ascomycota	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified
ITS_Otu9607	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9608	Fungi	Ascomycota	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified
ITS_Otu9609	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9610	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9611	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9612	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Nectria
ITS_Otu9613	Fungi	Ascomycota	Sordariomycetes	Hypocreales	o__Hypocreales_unclassified	o__Hypocreales_unclassified
ITS_Otu9614	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9615	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9616	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9617	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Dissoconium
ITS_Otu9618	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9619	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9620	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9621	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9622	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9623	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9624	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9625	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9626	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu9627	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	f__Trichocomaceae_unclassified
ITS_Otu6487	Fungi	Basidiomycota	Microbotryomycetes	Sporidiobolales	Sporidiobolales_family_Incertae_sedis	Sporobolomyces
ITS_Otu6488	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu6489	Fungi	Ascomycota	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified
ITS_Otu6490	Fungi	Zygomycota	Zygomycota_class_Incertae_sedis	Kickxellales	Kickxellaceae	Ramicandelaber
ITS_Otu6491	Fungi	Ascomycota	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified
ITS_Otu6492	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu6493	Fungi	Rozellomycota	unclassified_Rozellomycota	unclassified_Rozellomycota	unclassified_Rozellomycota	unclassified_Rozellomycota
ITS_Otu6494	Fungi	Ascomycota	Sordariomycetes	Xylariales	Xylariaceae	Xylaria
ITS_Otu6495	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_family_Incertae_sedis	Letendraea
ITS_Otu6496	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Chaetomium
ITS_Otu6497	Fungi	Basidiomycota	Agaricomycetes	c__Agaricomycetes_unclassified	c__Agaricomycetes_unclassified	c__Agaricomycetes_unclassified
ITS_Otu6498	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Scutellinia
ITS_Otu6499	Fungi	Chytridiomycota	Chytridiomycetes	Spizellomycetales	Spizellomycetaceae	f__Spizellomycetaceae_unclassified
ITS_Otu6500	Fungi	Ascomycota	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified
ITS_Otu6501	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu6502	Fungi	Ascomycota	Sordariomycetes	c__Sordariomycetes_unclassified	c__Sordariomycetes_unclassified	c__Sordariomycetes_unclassified
ITS_Otu6503	Fungi	Glomeromycota	Glomeromycetes	Paraglomerales	Paraglomeraceae	Paraglomus
ITS_Otu6504	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu6505	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_family_Incertae_sedis	Phoma
ITS_Otu6506	Fungi	Ascomycota	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified
ITS_Otu6507	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu6508	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu6509	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu6510	Fungi	Ascomycota	Dothideomycetes	Dothideomycetes_order_Incertae_sedis	Pseudeurotiaceae	Pseudeurotium
ITS_Otu6511	Fungi	Ascomycota	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified
ITS_Otu6512	Fungi	Zygomycota	Zygomycota_class_Incertae_sedis	Mortierellales	unclassified_Mortierellales	unclassified_Mortierellales
ITS_Otu6513	Fungi	Ascomycota	Sordariomycetes	Sordariales	Chaetomiaceae	Humicola
ITS_Otu6514	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu6515	Fungi	Ascomycota	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified
ITS_Otu6516	Fungi	Ascomycota	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified
ITS_Otu6517	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu6518	Fungi	Basidiomycota	p__Basidiomycota_unclassified	p__Basidiomycota_unclassified	p__Basidiomycota_unclassified	p__Basidiomycota_unclassified
ITS_Otu6519	Fungi	Ascomycota	Sordariomycetes	Xylariales	o__Xylariales_unclassified	o__Xylariales_unclassified
ITS_Otu6520	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Isaria
ITS_Otu6521	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu6522	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu6523	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu6524	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu6525	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu6526	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu6527	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu6528	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu6529	Fungi	Ascomycota	Leotiomycetes	c__Leotiomycetes_unclassified	c__Leotiomycetes_unclassified	c__Leotiomycetes_unclassified
ITS_Otu6530	Fungi	Ascomycota	Leotiomycetes	c__Leotiomycetes_unclassified	c__Leotiomycetes_unclassified	c__Leotiomycetes_unclassified
ITS_Otu6531	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu6532	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pezizaceae	Peziza
ITS_Otu6533	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu6534	Fungi	Zygomycota	Zygomycota_class_Incertae_sedis	Mortierellales	Mortierellaceae	Mortierella
ITS_Otu6535	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu6536	Fungi	Ascomycota	Sordariomycetes	Sordariomycetes_order_Incertae_sedis	Magnaporthaceae	unclassified_Magnaporthaceae
ITS_Otu6537	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu6538	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu6539	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu6540	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu6541	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu6542	Fungi	Ascomycota	Sordariomycetes	c__Sordariomycetes_unclassified	c__Sordariomycetes_unclassified	c__Sordariomycetes_unclassified
ITS_Otu6543	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu6544	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu6545	Fungi	Ascomycota	Dothideomycetes	Capnodiales	o__Capnodiales_unclassified	o__Capnodiales_unclassified
ITS_Otu6546	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu6547	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu6548	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu6549	Fungi	Ascomycota	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified	p__Ascomycota_unclassified
ITS_Otu6550	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu6551	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Aspergillus
ITS_Otu6552	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
ITS_Otu6553	Fungi	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified	k__Fungi_unclassified
